date,open,high,low,close,volume
2026-07-02 14:15:00,307.64,307.74,307.54,307.69,75460.0
2026-07-02 14:16:00,307.69,307.79,307.49,307.68,74147.0
2026-07-02 14:17:00,307.7,307.79,307.43,307.46,94858.0
2026-07-02 14:18:00,307.46,307.62,307.36,307.5,67083.0
2026-07-02 14:19:00,307.53,307.54,306.85,307.11,244359.0
2026-07-02 14:20:00,307.11,307.46,307.11,307.4,80475.0
2026-07-02 14:21:00,307.41,307.58,307.38,307.41,64316.0
2026-07-02 14:22:00,307.37,307.37,307.12,307.13,82683.0
2026-07-02 14:23:00,307.15,307.3,307.12,307.3,71491.0
2026-07-02 14:24:00,307.31,307.46,307.25,307.25,76309.0
2026-07-02 14:25:00,307.25,307.35,307.17,307.29,90488.0
2026-07-02 14:26:00,307.28,307.43,307.12,307.39,106135.0
2026-07-02 14:27:00,307.36,307.37,307.14,307.28,78694.0
2026-07-02 14:28:00,307.3,307.49,307.3,307.48,74644.0
2026-07-02 14:29:00,307.47,307.52,307.31,307.33,49270.0
2026-07-02 14:30:00,307.35,307.75,307.28,307.62,115548.0
2026-07-02 14:31:00,307.62,307.9,307.61,307.87,104110.0
2026-07-02 14:32:00,307.87,307.87,307.63,307.63,86494.0
2026-07-02 14:33:00,307.63,307.63,307.4,307.54,57555.0
2026-07-02 14:34:00,307.57,307.61,307.49,307.56,86697.0
2026-07-02 14:35:00,307.57,307.6,307.4,307.47,70178.0
2026-07-02 14:36:00,307.48,307.77,307.44,307.59,68516.0
2026-07-02 14:37:00,307.59,307.68,307.56,307.68,42489.0
2026-07-02 14:38:00,307.66,307.66,307.45,307.49,53785.0
2026-07-02 14:39:00,307.4,307.48,307.3,307.33,55194.0
2026-07-02 14:40:00,307.32,307.45,307.16,307.23,8298.0
2026-07-02 14:41:00,307.24,307.4,307.15,307.15,60820.0
2026-07-02 14:42:00,307.16,307.48,307.16,307.38,67334.0
2026-07-02 14:43:00,307.39,307.47,307.3,307.43,65168.0
2026-07-02 14:44:00,307.42,307.67,307.42,307.54,71755.0
2026-07-02 14:45:00,307.55,307.65,307.39,307.57,54175.0
2026-07-02 14:46:00,307.56,307.56,307.38,307.49,48434.0
2026-07-02 14:47:00,307.51,307.52,307.35,307.49,46397.0
2026-07-02 14:48:00,307.5,307.52,307.39,307.52,35971.0
2026-07-02 14:49:00,307.53,307.55,307.35,307.42,50323.0
2026-07-02 14:50:00,307.42,307.79,307.41,307.77,93358.0
2026-07-02 14:51:00,307.77,307.8,307.66,307.73,85328.0
2026-07-02 14:52:00,307.76,307.81,307.58,307.71,84716.0
2026-07-02 14:53:00,307.73,307.8,307.7,307.79,47708.0
2026-07-02 14:54:00,307.8,307.81,307.52,307.56,100157.0
2026-07-02 14:55:00,307.57,307.82,307.55,307.78,88257.0
