date,open,high,low,close,volume
2026-07-06 05:37:00,1.14192,1.14194,1.14192,1.14192,34.0
2026-07-06 05:38:00,1.1419,1.14192,1.14182,1.14182,56.0
2026-07-06 05:39:00,1.14182,1.14188,1.14182,1.14185,51.0
2026-07-06 05:40:00,1.14186,1.14194,1.14185,1.14193,59.0
2026-07-06 05:41:00,1.14192,1.14193,1.14184,1.14184,23.0
2026-07-06 05:42:00,1.14184,1.14184,1.14177,1.14182,72.0
2026-07-06 05:43:00,1.14182,1.14184,1.14176,1.14184,29.0
2026-07-06 05:44:00,1.14183,1.14184,1.14174,1.14178,49.0
2026-07-06 05:45:00,1.14176,1.14176,1.14163,1.14168,74.0
2026-07-06 05:46:00,1.14168,1.1417,1.14162,1.14163,68.0
2026-07-06 05:47:00,1.14162,1.14163,1.14158,1.14162,80.0
2026-07-06 05:48:00,1.14162,1.14168,1.14156,1.14156,54.0
2026-07-06 05:49:00,1.14156,1.14158,1.14149,1.14154,55.0
2026-07-06 05:50:00,1.14154,1.14158,1.1415,1.14158,50.0
2026-07-06 05:51:00,1.14158,1.1416,1.14152,1.14152,43.0
2026-07-06 05:52:00,1.14152,1.14152,1.1413,1.1413,80.0
2026-07-06 05:53:00,1.14131,1.14131,1.14121,1.14126,84.0
2026-07-06 05:54:00,1.14128,1.14128,1.14111,1.14121,73.0
2026-07-06 05:55:00,1.14122,1.14132,1.1412,1.14126,101.0
2026-07-06 05:56:00,1.14128,1.14132,1.14126,1.14128,61.0
2026-07-06 05:57:00,1.14128,1.14132,1.14126,1.14127,50.0
2026-07-06 05:58:00,1.14126,1.1413,1.14126,1.14128,65.0
2026-07-06 05:59:00,1.14128,1.14133,1.14122,1.14132,64.0
2026-07-06 06:00:00,1.14132,1.14142,1.14128,1.14142,86.0
2026-07-06 06:01:00,1.14142,1.14146,1.14139,1.14144,89.0
2026-07-06 06:02:00,1.14145,1.14146,1.14112,1.14112,123.0
2026-07-06 06:03:00,1.14112,1.14122,1.14112,1.14117,67.0
2026-07-06 06:04:00,1.14118,1.14125,1.14115,1.14123,59.0
2026-07-06 06:05:00,1.14122,1.1413,1.14114,1.14114,70.0
2026-07-06 06:06:00,1.14112,1.14114,1.14102,1.14102,61.0
2026-07-06 06:07:00,1.14102,1.14122,1.14098,1.14118,117.0
2026-07-06 06:08:00,1.14118,1.14123,1.14117,1.14123,32.0
2026-07-06 06:09:00,1.14126,1.14126,1.14121,1.14123,55.0
2026-07-06 06:10:00,1.14122,1.14126,1.14122,1.14122,60.0
2026-07-06 06:11:00,1.14123,1.1413,1.1412,1.14126,57.0
2026-07-06 06:12:00,1.14128,1.14136,1.14127,1.14128,71.0
2026-07-06 06:13:00,1.14128,1.14132,1.14127,1.1413,49.0
2026-07-06 06:14:00,1.1413,1.1416,1.14129,1.14158,109.0
2026-07-06 06:15:00,1.14158,1.14158,1.14144,1.14156,92.0
2026-07-06 06:16:00,1.14156,1.14178,1.14156,1.14173,122.0
2026-07-06 06:17:00,1.14172,1.14184,1.14172,1.14179,85.0
2026-07-06 06:18:00,1.14178,1.14186,1.14166,1.1418,113.0
2026-07-06 06:19:00,1.14182,1.14188,1.14178,1.14178,97.0
2026-07-06 06:20:00,1.14178,1.14178,1.14166,1.1417,74.0
2026-07-06 06:21:00,1.1417,1.14173,1.14168,1.14172,29.0
2026-07-06 06:22:00,1.14173,1.14193,1.14172,1.1419,65.0
2026-07-06 06:23:00,1.1419,1.14194,1.14188,1.1419,36.0
2026-07-06 06:24:00,1.1419,1.14198,1.14184,1.14196,59.0
2026-07-06 06:25:00,1.14196,1.14198,1.14185,1.14186,39.0
2026-07-06 06:26:00,1.14186,1.14188,1.1418,1.14182,42.0
2026-07-06 06:27:00,1.14182,1.14183,1.14176,1.14176,55.0
2026-07-06 06:28:00,1.14174,1.14176,1.14166,1.14167,38.0
2026-07-06 06:29:00,1.14166,1.14168,1.14158,1.14158,57.0
2026-07-06 06:30:00,1.14158,1.14166,1.14155,1.14162,80.0
2026-07-06 06:31:00,1.14161,1.1418,1.14161,1.14179,38.0
2026-07-06 06:32:00,1.14178,1.14181,1.14175,1.14176,40.0
2026-07-06 06:33:00,1.14178,1.14188,1.14178,1.14188,34.0
2026-07-06 06:34:00,1.14188,1.14197,1.14187,1.14195,36.0
2026-07-06 06:35:00,1.14194,1.14196,1.14192,1.14192,35.0
2026-07-06 06:36:00,1.14193,1.14208,1.14192,1.14208,63.0
2026-07-06 06:37:00,1.14208,1.14208,1.14201,1.14202,30.0
2026-07-06 06:38:00,1.14203,1.14204,1.14196,1.14198,70.0
2026-07-06 06:39:00,1.14197,1.14202,1.14192,1.14198,50.0
2026-07-06 06:40:00,1.14198,1.142,1.14188,1.14188,63.0
2026-07-06 06:41:00,1.14188,1.14197,1.14188,1.14193,51.0
2026-07-06 06:42:00,1.14192,1.14194,1.14188,1.14188,71.0
2026-07-06 06:43:00,1.14188,1.14195,1.14188,1.14192,56.0
2026-07-06 06:44:00,1.14192,1.14194,1.14188,1.14192,46.0
2026-07-06 06:45:00,1.14192,1.14196,1.14185,1.14185,75.0
2026-07-06 06:46:00,1.14184,1.14192,1.14182,1.14192,46.0
2026-07-06 06:47:00,1.14191,1.14193,1.14188,1.1419,79.0
2026-07-06 06:48:00,1.14192,1.14196,1.14188,1.14188,72.0
2026-07-06 06:49:00,1.1419,1.14196,1.14186,1.14187,45.0
2026-07-06 06:50:00,1.14186,1.14186,1.1418,1.1418,45.0
2026-07-06 06:51:00,1.1418,1.14181,1.14172,1.14172,20.0
2026-07-06 06:52:00,1.14172,1.14204,1.14172,1.14203,163.0
2026-07-06 06:53:00,1.14202,1.14202,1.14185,1.14188,67.0
2026-07-06 06:54:00,1.14189,1.14208,1.14186,1.14208,116.0
2026-07-06 06:55:00,1.14207,1.14207,1.14198,1.14207,52.0
2026-07-06 06:56:00,1.14206,1.14213,1.14199,1.14202,94.0
2026-07-06 06:57:00,1.14203,1.14205,1.14192,1.14196,117.0
2026-07-06 06:58:00,1.14196,1.14205,1.14192,1.142,80.0
2026-07-06 06:59:00,1.142,1.142,1.14192,1.14196,53.0
2026-07-06 07:00:00,1.14196,1.14204,1.14192,1.14202,92.0
2026-07-06 07:01:00,1.14202,1.14202,1.14177,1.14177,75.0
2026-07-06 07:02:00,1.14176,1.14184,1.14176,1.14182,70.0
2026-07-06 07:03:00,1.14182,1.14187,1.1418,1.14183,70.0
2026-07-06 07:04:00,1.14182,1.14188,1.14178,1.14178,85.0
2026-07-06 07:05:00,1.14178,1.14178,1.14165,1.14166,76.0
2026-07-06 07:06:00,1.14168,1.14172,1.14158,1.14172,77.0
2026-07-06 07:07:00,1.14172,1.14186,1.14172,1.14178,107.0
2026-07-06 07:08:00,1.14176,1.14176,1.1417,1.1417,56.0
2026-07-06 07:09:00,1.1417,1.14178,1.1417,1.14176,49.0
2026-07-06 07:10:00,1.14176,1.14184,1.14172,1.14178,74.0
2026-07-06 07:11:00,1.14178,1.14182,1.14172,1.14175,101.0
2026-07-06 07:12:00,1.14176,1.14184,1.14174,1.14182,63.0
2026-07-06 07:13:00,1.14183,1.14186,1.14175,1.14176,79.0
2026-07-06 07:14:00,1.14176,1.14188,1.14176,1.14188,32.0
2026-07-06 07:15:00,1.14189,1.14194,1.1418,1.1418,62.0
2026-07-06 07:16:00,1.14179,1.1418,1.1416,1.14161,75.0
2026-07-06 07:17:00,1.1416,1.14172,1.1416,1.14171,82.0
2026-07-06 07:18:00,1.14172,1.14174,1.1417,1.14172,47.0
2026-07-06 07:19:00,1.14171,1.14172,1.14168,1.14171,65.0
2026-07-06 07:20:00,1.1417,1.14177,1.14168,1.14176,40.0
2026-07-06 07:21:00,1.14176,1.14176,1.14166,1.14172,44.0
2026-07-06 07:22:00,1.14172,1.14179,1.14168,1.1417,51.0
2026-07-06 07:23:00,1.14171,1.14182,1.14171,1.14181,39.0
2026-07-06 07:24:00,1.1418,1.1418,1.14168,1.1417,40.0
2026-07-06 07:25:00,1.14169,1.1418,1.14168,1.14179,49.0
2026-07-06 07:26:00,1.1418,1.1419,1.14177,1.14186,83.0
2026-07-06 07:27:00,1.14186,1.14187,1.14176,1.14176,89.0
2026-07-06 07:28:00,1.14178,1.14187,1.14178,1.1418,56.0
2026-07-06 07:29:00,1.14181,1.14186,1.14177,1.14182,54.0
2026-07-06 07:30:00,1.14182,1.14188,1.14176,1.14186,98.0
2026-07-06 07:31:00,1.14186,1.1419,1.14182,1.14184,77.0
2026-07-06 07:32:00,1.14183,1.14183,1.14175,1.14177,80.0
2026-07-06 07:33:00,1.14176,1.14192,1.14176,1.14189,46.0
2026-07-06 07:34:00,1.1419,1.14192,1.1419,1.14191,27.0
2026-07-06 07:35:00,1.14192,1.14192,1.14186,1.14186,60.0
2026-07-06 07:36:00,1.14184,1.14184,1.1416,1.14166,62.0
2026-07-06 07:37:00,1.14164,1.14168,1.1415,1.14152,67.0
2026-07-06 07:38:00,1.14153,1.14154,1.14146,1.14146,43.0
2026-07-06 07:39:00,1.14147,1.14148,1.1414,1.14144,42.0
2026-07-06 07:40:00,1.14144,1.14164,1.14144,1.1416,104.0
2026-07-06 07:41:00,1.1416,1.14168,1.14158,1.14162,52.0
2026-07-06 07:42:00,1.14161,1.14164,1.14156,1.14161,29.0
2026-07-06 07:43:00,1.14162,1.14163,1.14145,1.14145,54.0
2026-07-06 07:44:00,1.14144,1.14152,1.1414,1.14146,77.0
2026-07-06 07:45:00,1.14145,1.14151,1.14143,1.14143,57.0
2026-07-06 07:46:00,1.14143,1.14146,1.14138,1.14146,45.0
2026-07-06 07:47:00,1.14146,1.14152,1.14134,1.14138,104.0
2026-07-06 07:48:00,1.14134,1.14152,1.14134,1.1415,91.0
2026-07-06 07:49:00,1.1415,1.14153,1.14136,1.14137,55.0
2026-07-06 07:50:00,1.14136,1.14136,1.14124,1.14126,86.0
2026-07-06 07:51:00,1.14125,1.14132,1.1412,1.14132,87.0
2026-07-06 07:52:00,1.14132,1.14132,1.14122,1.14124,86.0
2026-07-06 07:53:00,1.14126,1.1413,1.14121,1.1413,64.0
2026-07-06 07:54:00,1.1413,1.14138,1.14128,1.14133,56.0
2026-07-06 07:55:00,1.14132,1.14142,1.14132,1.14138,64.0
2026-07-06 07:56:00,1.14138,1.14142,1.14128,1.14128,83.0
2026-07-06 07:57:00,1.1413,1.14168,1.1413,1.14159,127.0
2026-07-06 07:58:00,1.1416,1.14166,1.14151,1.14165,97.0
2026-07-06 07:59:00,1.14166,1.14168,1.14152,1.14152,80.0
2026-07-06 08:00:00,1.14154,1.14178,1.14154,1.14178,181.0
2026-07-06 08:01:00,1.1418,1.14183,1.14164,1.14168,116.0
2026-07-06 08:02:00,1.14169,1.14173,1.14162,1.1417,100.0
2026-07-06 08:03:00,1.1417,1.14182,1.1417,1.14181,101.0
2026-07-06 08:04:00,1.14179,1.14198,1.14177,1.14198,105.0
2026-07-06 08:05:00,1.14198,1.142,1.14182,1.14182,103.0
2026-07-06 08:06:00,1.14182,1.14184,1.14172,1.14178,67.0
2026-07-06 08:07:00,1.14179,1.1418,1.14168,1.14173,103.0
2026-07-06 08:08:00,1.14174,1.14177,1.14166,1.14167,42.0
2026-07-06 08:09:00,1.14168,1.14172,1.14147,1.14152,98.0
2026-07-06 08:10:00,1.14151,1.14152,1.14144,1.14145,58.0
2026-07-06 08:11:00,1.14144,1.14148,1.14143,1.14147,57.0
2026-07-06 08:12:00,1.14146,1.14158,1.14144,1.1415,71.0
2026-07-06 08:13:00,1.14152,1.14162,1.14152,1.14161,46.0
2026-07-06 08:14:00,1.1416,1.14182,1.1416,1.14174,77.0
2026-07-06 08:15:00,1.14174,1.14182,1.1417,1.14177,131.0
2026-07-06 08:16:00,1.14176,1.14177,1.14164,1.14176,70.0
2026-07-06 08:17:00,1.14176,1.14196,1.14176,1.14182,105.0
2026-07-06 08:18:00,1.14182,1.14188,1.14178,1.14183,98.0
2026-07-06 08:19:00,1.14182,1.14184,1.14171,1.14175,70.0
2026-07-06 08:20:00,1.14173,1.14173,1.14164,1.14166,78.0
2026-07-06 08:21:00,1.14167,1.14171,1.14164,1.14171,55.0
2026-07-06 08:22:00,1.14172,1.14176,1.14166,1.14166,56.0
2026-07-06 08:23:00,1.14168,1.14177,1.1416,1.14165,97.0
2026-07-06 08:24:00,1.14164,1.14168,1.14155,1.14156,81.0
2026-07-06 08:25:00,1.14156,1.1417,1.14156,1.14166,80.0
2026-07-06 08:26:00,1.14166,1.14182,1.14164,1.14178,79.0
2026-07-06 08:27:00,1.14178,1.14178,1.14162,1.14164,51.0
2026-07-06 08:28:00,1.14166,1.14173,1.14166,1.14171,64.0
2026-07-06 08:29:00,1.14172,1.14178,1.14168,1.14176,51.0
2026-07-06 08:30:00,1.14176,1.14176,1.14162,1.14162,52.0
2026-07-06 08:31:00,1.14162,1.14178,1.14162,1.14178,142.0
2026-07-06 08:32:00,1.14178,1.14182,1.14178,1.14179,53.0
2026-07-06 08:33:00,1.14178,1.14179,1.14165,1.14171,84.0
2026-07-06 08:34:00,1.14172,1.14176,1.14164,1.14164,42.0
2026-07-06 08:35:00,1.14164,1.14164,1.1416,1.14161,54.0
2026-07-06 08:36:00,1.14162,1.14163,1.14153,1.14153,49.0
2026-07-06 08:37:00,1.14152,1.14164,1.14146,1.14164,81.0
2026-07-06 08:38:00,1.14162,1.14168,1.14157,1.14165,59.0
2026-07-06 08:39:00,1.14164,1.14174,1.1416,1.14174,125.0
2026-07-06 08:40:00,1.14173,1.14174,1.14168,1.14174,72.0
2026-07-06 08:41:00,1.14173,1.14173,1.14156,1.14156,85.0
2026-07-06 08:42:00,1.14156,1.1416,1.14149,1.14152,100.0
2026-07-06 08:43:00,1.14152,1.1416,1.14143,1.14144,101.0
2026-07-06 08:44:00,1.14142,1.14142,1.14128,1.14136,109.0
2026-07-06 08:45:00,1.14138,1.14138,1.14125,1.14126,60.0
2026-07-06 08:46:00,1.14126,1.14136,1.14122,1.14136,71.0
2026-07-06 08:47:00,1.14136,1.14142,1.14123,1.14138,157.0
2026-07-06 08:48:00,1.14139,1.1415,1.14138,1.14144,70.0
2026-07-06 08:49:00,1.14143,1.14153,1.14139,1.14139,116.0
2026-07-06 08:50:00,1.1414,1.14154,1.14138,1.14154,53.0
2026-07-06 08:51:00,1.14154,1.14161,1.14154,1.14158,60.0
2026-07-06 08:52:00,1.1416,1.14164,1.14154,1.14162,38.0
2026-07-06 08:53:00,1.1416,1.14166,1.14152,1.14153,78.0
2026-07-06 08:54:00,1.14154,1.14156,1.14136,1.14152,107.0
2026-07-06 08:55:00,1.14152,1.14152,1.14146,1.14147,55.0
2026-07-06 08:56:00,1.14148,1.14154,1.1413,1.14132,164.0
2026-07-06 08:57:00,1.14133,1.14136,1.14113,1.14113,100.0
2026-07-06 08:58:00,1.14111,1.14138,1.14108,1.14138,139.0
2026-07-06 08:59:00,1.14138,1.14138,1.14125,1.14132,111.0
2026-07-06 09:00:00,1.14133,1.14133,1.14112,1.14128,157.0
2026-07-06 09:01:00,1.14128,1.14153,1.14128,1.14153,166.0
2026-07-06 09:02:00,1.14154,1.14155,1.14134,1.14134,185.0
2026-07-06 09:03:00,1.14134,1.14141,1.14132,1.14132,132.0
2026-07-06 09:04:00,1.14133,1.14138,1.14129,1.14138,95.0
2026-07-06 09:05:00,1.14138,1.14144,1.14138,1.14138,85.0
2026-07-06 09:06:00,1.14139,1.1415,1.14135,1.14138,91.0
2026-07-06 09:07:00,1.14139,1.1415,1.14138,1.14148,82.0
2026-07-06 09:08:00,1.14148,1.14156,1.14145,1.14154,58.0
2026-07-06 09:09:00,1.14156,1.14169,1.14153,1.14168,53.0
2026-07-06 09:10:00,1.14167,1.14174,1.14164,1.14174,86.0
2026-07-06 09:11:00,1.14173,1.14184,1.14172,1.14178,58.0
2026-07-06 09:12:00,1.14179,1.14194,1.14175,1.14193,100.0
2026-07-06 09:13:00,1.14194,1.14206,1.14178,1.14179,183.0
2026-07-06 09:14:00,1.14178,1.14186,1.14171,1.14182,131.0
2026-07-06 09:15:00,1.14182,1.14194,1.1418,1.14192,92.0
2026-07-06 09:16:00,1.14193,1.14196,1.14188,1.14195,72.0
2026-07-06 09:17:00,1.14198,1.14214,1.14198,1.14214,131.0
2026-07-06 09:18:00,1.14214,1.14214,1.14196,1.14199,72.0
2026-07-06 09:19:00,1.142,1.14208,1.14199,1.14208,83.0
2026-07-06 09:20:00,1.14208,1.14214,1.14199,1.14208,96.0
2026-07-06 09:21:00,1.14207,1.14209,1.14198,1.14204,68.0
2026-07-06 09:22:00,1.14206,1.14227,1.14206,1.14217,121.0
2026-07-06 09:23:00,1.14218,1.14222,1.14212,1.14216,74.0
2026-07-06 09:24:00,1.14214,1.14218,1.14212,1.14213,74.0
2026-07-06 09:25:00,1.14214,1.14222,1.14212,1.14216,62.0
2026-07-06 09:26:00,1.14216,1.14219,1.14213,1.14217,45.0
2026-07-06 09:27:00,1.14216,1.14217,1.142,1.14201,62.0
2026-07-06 09:28:00,1.142,1.14204,1.14188,1.14194,91.0
2026-07-06 09:29:00,1.14195,1.14212,1.14194,1.14204,167.0
2026-07-06 09:30:00,1.14204,1.14214,1.14196,1.14203,257.0
