date,open,high,low,close,volume
2026-07-06 07:50:00,1.33428,1.3343,1.33403,1.33404,260.0
2026-07-06 07:51:00,1.33404,1.33427,1.33404,1.33425,321.0
2026-07-06 07:52:00,1.33425,1.33425,1.33411,1.33413,291.0
2026-07-06 07:53:00,1.33413,1.33437,1.33412,1.33432,314.0
2026-07-06 07:54:00,1.33432,1.33448,1.3343,1.33445,270.0
2026-07-06 07:55:00,1.33445,1.33456,1.33439,1.33446,344.0
2026-07-06 07:56:00,1.33446,1.33446,1.33404,1.33405,269.0
2026-07-06 07:57:00,1.33405,1.33447,1.33401,1.33443,440.0
2026-07-06 07:58:00,1.33443,1.33451,1.33437,1.33447,306.0
2026-07-06 07:59:00,1.33447,1.33451,1.33439,1.33443,176.0
2026-07-06 08:00:00,1.33443,1.33483,1.33443,1.33481,420.0
2026-07-06 08:01:00,1.33481,1.33482,1.33453,1.33457,319.0
2026-07-06 08:02:00,1.33457,1.33488,1.33457,1.33479,385.0
2026-07-06 08:03:00,1.33479,1.33489,1.33476,1.33483,262.0
2026-07-06 08:04:00,1.33483,1.33509,1.33482,1.33508,277.0
2026-07-06 08:05:00,1.33508,1.33516,1.33499,1.33501,197.0
2026-07-06 08:06:00,1.33501,1.33503,1.33481,1.33493,160.0
2026-07-06 08:07:00,1.33493,1.33496,1.33469,1.33476,174.0
2026-07-06 08:08:00,1.33476,1.33477,1.33463,1.33465,130.0
2026-07-06 08:09:00,1.33465,1.33477,1.33452,1.33453,251.0
2026-07-06 08:10:00,1.33453,1.33466,1.33451,1.33463,228.0
2026-07-06 08:11:00,1.33463,1.3347,1.33459,1.33464,169.0
2026-07-06 08:12:00,1.33464,1.33474,1.33461,1.33462,121.0
2026-07-06 08:13:00,1.33462,1.33467,1.33461,1.33467,138.0
2026-07-06 08:14:00,1.33467,1.33487,1.33467,1.33481,159.0
2026-07-06 08:15:00,1.33481,1.33495,1.33481,1.33491,192.0
2026-07-06 08:16:00,1.33491,1.33493,1.33472,1.33487,200.0
2026-07-06 08:17:00,1.33487,1.33512,1.33486,1.335,176.0
2026-07-06 08:18:00,1.335,1.33513,1.33496,1.3351,252.0
2026-07-06 08:19:00,1.3351,1.33514,1.33494,1.33496,246.0
2026-07-06 08:20:00,1.33496,1.33505,1.33492,1.33503,304.0
2026-07-06 08:21:00,1.33503,1.33503,1.33484,1.33486,119.0
2026-07-06 08:22:00,1.33486,1.33493,1.33476,1.33477,160.0
2026-07-06 08:23:00,1.33477,1.33485,1.33471,1.3348,210.0
2026-07-06 08:24:00,1.3348,1.3348,1.3347,1.33473,209.0
2026-07-06 08:25:00,1.33473,1.33474,1.33464,1.33466,190.0
2026-07-06 08:26:00,1.33466,1.33488,1.33462,1.3348,195.0
2026-07-06 08:27:00,1.3348,1.33483,1.33454,1.33464,187.0
2026-07-06 08:28:00,1.33464,1.33483,1.33464,1.33483,129.0
2026-07-06 08:29:00,1.33483,1.3349,1.33481,1.3349,179.0
2026-07-06 08:30:00,1.3349,1.33493,1.33479,1.33479,140.0
2026-07-06 08:31:00,1.33479,1.33496,1.33479,1.3349,175.0
2026-07-06 08:32:00,1.3349,1.33495,1.33487,1.33492,116.0
2026-07-06 08:33:00,1.33492,1.33494,1.33481,1.33483,115.0
2026-07-06 08:34:00,1.33483,1.33485,1.33481,1.33481,77.0
2026-07-06 08:35:00,1.33481,1.33483,1.33463,1.33464,97.0
2026-07-06 08:36:00,1.33464,1.33472,1.33462,1.33465,172.0
2026-07-06 08:37:00,1.33465,1.33468,1.33451,1.33465,190.0
2026-07-06 08:38:00,1.33465,1.33467,1.33457,1.33463,162.0
2026-07-06 08:39:00,1.33463,1.33477,1.33452,1.33476,218.0
2026-07-06 08:40:00,1.33476,1.33476,1.33466,1.33467,156.0
2026-07-06 08:41:00,1.33467,1.33467,1.33433,1.33433,194.0
2026-07-06 08:42:00,1.33433,1.33435,1.33417,1.33427,204.0
2026-07-06 08:43:00,1.33427,1.33435,1.33412,1.33414,126.0
2026-07-06 08:44:00,1.33414,1.33414,1.33401,1.33406,200.0
2026-07-06 08:45:00,1.33406,1.33408,1.33382,1.33389,221.0
2026-07-06 08:46:00,1.33389,1.33405,1.33387,1.33405,294.0
2026-07-06 08:47:00,1.33405,1.33405,1.33381,1.33382,450.0
2026-07-06 08:48:00,1.33382,1.33395,1.33381,1.33386,190.0
2026-07-06 08:49:00,1.33386,1.33394,1.33373,1.33375,245.0
2026-07-06 08:50:00,1.33375,1.33396,1.33374,1.33396,147.0
2026-07-06 08:51:00,1.33396,1.33403,1.33394,1.33398,174.0
2026-07-06 08:52:00,1.33398,1.3341,1.33396,1.33409,175.0
2026-07-06 08:53:00,1.33409,1.33415,1.33396,1.33396,232.0
2026-07-06 08:54:00,1.33396,1.33452,1.33393,1.33442,278.0
2026-07-06 08:55:00,1.33442,1.33443,1.33423,1.33429,245.0
2026-07-06 08:56:00,1.33429,1.33455,1.33411,1.33414,361.0
2026-07-06 08:57:00,1.33414,1.33414,1.33388,1.33388,223.0
2026-07-06 08:58:00,1.33388,1.33434,1.3338,1.33432,278.0
2026-07-06 08:59:00,1.33432,1.33433,1.33415,1.33422,207.0
2026-07-06 09:00:00,1.33422,1.33432,1.3341,1.33432,386.0
2026-07-06 09:01:00,1.33432,1.33469,1.33431,1.33469,444.0
2026-07-06 09:02:00,1.33469,1.33473,1.33433,1.33433,282.0
2026-07-06 09:03:00,1.33433,1.33452,1.33433,1.33441,323.0
2026-07-06 09:04:00,1.33441,1.33445,1.33431,1.33444,236.0
2026-07-06 09:05:00,1.33444,1.33447,1.33436,1.33436,142.0
2026-07-06 09:06:00,1.33436,1.33465,1.33435,1.33443,261.0
2026-07-06 09:07:00,1.33443,1.33458,1.33442,1.33455,196.0
2026-07-06 09:08:00,1.33455,1.33456,1.33447,1.33454,180.0
2026-07-06 09:09:00,1.33454,1.33467,1.33452,1.33466,136.0
2026-07-06 09:10:00,1.33466,1.33477,1.33463,1.33474,230.0
2026-07-06 09:11:00,1.33474,1.33494,1.33474,1.33493,177.0
2026-07-06 09:12:00,1.33493,1.33513,1.33488,1.33508,265.0
2026-07-06 09:13:00,1.33508,1.33532,1.33491,1.33495,369.0
2026-07-06 09:14:00,1.33495,1.33495,1.33482,1.33494,200.0
2026-07-06 09:15:00,1.33494,1.33516,1.33494,1.33514,203.0
2026-07-06 09:16:00,1.33514,1.33516,1.33506,1.33514,173.0
2026-07-06 09:17:00,1.33514,1.33527,1.33513,1.33525,166.0
2026-07-06 09:18:00,1.33525,1.33526,1.33503,1.33512,176.0
2026-07-06 09:19:00,1.33512,1.33516,1.33502,1.33515,170.0
2026-07-06 09:20:00,1.33515,1.33525,1.33504,1.33507,224.0
2026-07-06 09:21:00,1.33507,1.33513,1.33493,1.33505,190.0
2026-07-06 09:22:00,1.33505,1.33524,1.33505,1.33516,269.0
2026-07-06 09:23:00,1.33516,1.33528,1.33513,1.33519,214.0
2026-07-06 09:24:00,1.33519,1.33534,1.33514,1.33516,226.0
2026-07-06 09:25:00,1.33516,1.33532,1.33514,1.33523,189.0
2026-07-06 09:26:00,1.33523,1.33544,1.33522,1.33542,158.0
2026-07-06 09:27:00,1.33542,1.33542,1.33533,1.33533,219.0
2026-07-06 09:28:00,1.33533,1.3354,1.33514,1.33521,282.0
2026-07-06 09:29:00,1.33521,1.33547,1.33521,1.33541,278.0
2026-07-06 09:30:00,1.33541,1.33564,1.33535,1.33544,624.0
2026-07-06 09:31:00,1.33544,1.3356,1.33535,1.33552,455.0
2026-07-06 09:32:00,1.33552,1.33556,1.33531,1.33533,378.0
2026-07-06 09:33:00,1.33533,1.33536,1.33517,1.33531,265.0
2026-07-06 09:34:00,1.33531,1.33533,1.33516,1.33522,296.0
2026-07-06 09:35:00,1.33522,1.33522,1.33497,1.33504,247.0
2026-07-06 09:36:00,1.33504,1.33512,1.335,1.335,267.0
2026-07-06 09:37:00,1.335,1.33507,1.33493,1.33504,245.0
2026-07-06 09:38:00,1.33504,1.3353,1.33503,1.33523,268.0
2026-07-06 09:39:00,1.33523,1.33524,1.33502,1.33504,272.0
2026-07-06 09:40:00,1.33504,1.33509,1.33496,1.33497,237.0
2026-07-06 09:41:00,1.33497,1.33504,1.33483,1.33486,259.0
2026-07-06 09:42:00,1.33486,1.33494,1.33477,1.33493,332.0
2026-07-06 09:43:00,1.33493,1.33496,1.33484,1.33489,201.0
2026-07-06 09:44:00,1.33489,1.33495,1.33485,1.33493,274.0
2026-07-06 09:45:00,1.33493,1.33496,1.33442,1.33444,267.0
2026-07-06 09:46:00,1.33444,1.33456,1.33423,1.33448,367.0
2026-07-06 09:47:00,1.33448,1.33455,1.33443,1.33444,269.0
2026-07-06 09:48:00,1.33444,1.33475,1.33441,1.33474,316.0
2026-07-06 09:49:00,1.33474,1.33495,1.33474,1.33491,278.0
2026-07-06 09:50:00,1.33491,1.33509,1.33475,1.33476,303.0
2026-07-06 09:51:00,1.33476,1.33508,1.33476,1.33505,337.0
2026-07-06 09:52:00,1.33505,1.33505,1.33465,1.33466,281.0
2026-07-06 09:53:00,1.33466,1.33474,1.33462,1.33466,273.0
2026-07-06 09:54:00,1.33466,1.33483,1.33446,1.33452,348.0
